filename,target_metal_basis,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,from_CSD,public,DISORDER,CSD_overlap_inCoRE,CSD_of_WoS_inCoRE,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
YUGLES_clean,Cu,10.89993,6.77637,10.89993,0.718001,2324.4,3237.32,0.0,0.0,0.7434,1.03537,0.0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUGZEG_clean,Cu,4.2229,3.5825,4.2229,1.77298,590.257,332.918,0.0,0.0,0.448,0.252682,0.0,Cu,Yes,Cu,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
YUGZIK_clean,Zn,11.91055,8.94015,11.87908,0.448758,2210.67,4926.21,0.0,0.0,0.8084,1.80142,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUJCOX_clean,Zn,5.98412,4.49111,5.97667,1.61045,1537.35,954.605,0.0,0.0,0.5426,0.336924,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUKCAJ_clean,Cu,4.62174,3.64026,4.62174,1.16054,790.171,680.867,0.0,0.0,0.4744,0.408776,0.0,Cu,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUKVAC_clean,Fe,4.29126,2.46053,4.27728,1.42099,0.0,0.0,349.137,245.7,0.5058,0.355949,0.0,Fe,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUKVUW_clean,Zn,4.26644,2.44011,4.26644,1.5262,0.0,0.0,327.812,214.789,0.5084,0.333114,0.0,Zn,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUMYUC_clean,Cu,6.81125,6.65142,6.81125,1.26369,1689.58,1337.02,0.0,0.0,0.6178,0.488886,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUNJEX_clean,Cu,3.65182,2.96752,3.64337,1.41056,0.0,0.0,117.421,83.2443,0.483,0.342416,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUNJIB_clean,Cu,3.86853,2.66075,3.85925,1.33848,0.0,0.0,164.691,123.043,0.5156,0.385212,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUQQEI_clean,Zn,7.21485,6.77517,7.21485,1.1467,1035.52,903.04,0.0,0.0,0.5138,0.448067,0.0,Zn,Yes,Zn,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
YUSGID_clean,Zn,4.4966,3.71515,4.45873,1.44519,752.59,520.755,0.0,0.0,0.4252,0.294217,0.0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUSGOJ_SL,Zn,4.42187,3.56624,4.4192,1.435,723.425,504.128,0.0,0.0,0.4304,0.29993,0.0,Zn,Yes,Zn,SL,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUSWEP_manual,Cu,37.3405,13.00592,37.31547,0.403891,1712.88,4240.94,0.0,0.0,0.8324,2.06095,0.0,Cu,Yes,Cu,manual,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUVGOL_SL,Zn,13.51804,2.67027,13.51804,0.92623,0.0,0.0,1099.23,1186.78,0.616,0.665062,0.0,Zn,Yes,Zn,SL,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUWDIF_clean,Cu,4.9883,4.63008,4.9883,1.28691,858.557,667.146,0.0,0.0,0.4826,0.375007,0.0,Cu,Yes,Cu,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
YUWKEH_clean,Nd,3.63512,2.9315,3.63301,1.82361,0.0,0.0,56.7076,31.0963,0.3642,0.199714,0.0,Nd,Yes,Nd,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZBIG_clean,Zn,5.58636,2.8824,5.58636,1.48338,0.0,0.0,639.652,431.212,0.5,0.337068,0.0,Zn,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZBOM_clean,Zn,5.5524,2.82415,5.5524,1.48077,0.0,0.0,640.324,432.428,0.5018,0.338879,0.0,Zn,No, ,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
YUZBUS_clean,Zn,5.56489,2.86811,5.54943,1.48376,0.0,0.0,641.085,432.066,0.5,0.336981,0.0,Zn,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZCAZ_clean,Zn,5.53805,2.90827,5.53206,1.48083,0.0,0.0,644.031,434.913,0.5008,0.338189,0.0,Zn,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZCED_clean,Zn,5.25441,3.02415,5.25441,1.46093,0.0,0.0,671.845,459.873,0.5076,0.347449,0.0,Zn,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZJOU_clean,Cu,4.95379,2.79597,4.92875,1.24086,0.0,0.0,274.603,221.301,0.4568,0.368132,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZPEQ_clean,Zn,21.49816,9.22584,18.34054,0.4666,2093.84,4487.44,0.0,0.0,0.8266,1.77154,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZPIU_clean,Zn,24.28264,10.2733,24.27637,0.405541,1930.72,4760.85,0.0,0.0,0.8426,2.07772,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZPOA_clean,Zn,20.08724,6.66271,20.08724,0.597835,2261.64,3783.05,0.0,0.0,0.7894,1.32043,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
YUZXAT_clean,Zn,5.15837,3.71285,5.1262,1.26263,639.82,506.735,0.0,0.0,0.4692,0.371605,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZACHIX_clean,Cu,13.14331,6.50331,13.13039,0.890304,2133.37,2396.22,0.0,0.0,0.7114,0.799053,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZAHLEC_clean,Cu,10.74057,8.40432,8.92854,0.504189,2700.75,5356.61,0.0,0.0,0.8076,1.60178,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZARFOQ_clean,Zn,4.11299,2.42677,4.11299,1.73348,0.0,0.0,190.582,109.941,0.4382,0.252786,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZARLEL_clean,Zn,14.43115,13.28451,14.43115,0.493906,1518.29,3074.04,0.0,0.0,0.7906,1.60071,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZARLIP_clean,Zn,9.09773,7.66595,9.09773,0.805646,1902.98,2362.06,0.0,0.0,0.6786,0.842305,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZARLUB_charged,Zn,9.74532,6.34877,9.74532,0.957875,1926.91,2011.65,0.0,0.0,0.64,0.668145,0.0,Zn,Yes,Zn,charged,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZARMAI_charged,Zn,10.69503,7.05231,10.69503,0.975433,1644.41,1685.83,0.0,0.0,0.6456,0.66186,0.0,Zn,Yes,Zn,charged,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZARTAP03_clean,Fe,4.16883,3.64959,4.16883,1.16973,666.603,569.875,0.0,0.0,0.5526,0.472415,0.0,Fe,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZARTAP04_clean,Fe,7.22762,6.02764,7.21402,1.16195,1223.61,1053.07,0.0,0.0,0.558,0.480229,0.0,Fe,No, ,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZARTAP05_clean,Fe,7.159,5.96813,7.159,1.17038,1153.93,985.944,0.0,0.0,0.5546,0.473864,0.0,Fe,No, ,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZARZAV_clean,Zn,5.22384,3.95101,5.21614,1.32405,863.286,652.003,0.0,0.0,0.4802,0.362674,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZAVPUJ_clean,Nd,5.35189,4.46399,5.34326,1.29856,1713.78,1319.75,0.0,0.0,0.5712,0.439871,0.0,Nd,Yes,Nd,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZAXQOG_clean,Cu,5.67387,3.7719,5.66477,1.01421,1385.47,1366.06,80.4067,79.2805,0.6032,0.594751,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZAXQUM_charged,Cu,5.3015,3.54171,4.69168,1.40949,721.003,511.535,0.0,0.0,0.4634,0.328771,0.0,Cu,Yes,Cu,charged,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZAZBUZ_clean,Cu,6.78822,5.70042,6.78792,1.17074,1452.69,1240.82,0.0,0.0,0.588,0.502245,0.0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZECKID_clean,Cu,10.33934,8.28295,10.32915,0.62663,2205.37,3519.42,0.0,0.0,0.7756,1.23773,0.0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZECKOJ_clean,Cu,10.01013,7.75871,10.01013,0.671545,2228.83,3318.96,0.0,0.0,0.7738,1.15227,0.0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZEDHIB_clean,Zn,4.96253,3.33867,4.45559,1.37217,835.571,608.942,0.0,0.0,0.4944,0.360306,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZEDROR_clean,Zn,5.08255,3.56751,5.06998,1.24486,1045.2,839.611,0.0,0.0,0.4974,0.399562,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZEDVOV_charged,Nd,5.91854,3.45718,5.91854,1.24349,557.924,448.674,35.0611,28.1957,0.4732,0.380541,0.0,Nd,No, ,charged,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZEHCAQ01_clean,Zn,4.19079,2.69873,4.19079,2.02685,0.0,0.0,631.723,311.677,0.537,0.264943,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZEHCAQ02_clean,Zn,4.12583,2.64971,4.06091,2.02971,0.0,0.0,581.933,286.707,0.5354,0.263781,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZEHCAQ_clean,Zn,4.19888,2.71451,4.1726,2.02103,0.0,0.0,626.454,309.968,0.5382,0.2663,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZELQAK_clean,Zn,8.24038,5.23853,8.14946,0.765451,2630.89,3437.05,0.0,0.0,0.7374,0.963354,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZELROZ_manual,Zn,16.90888,11.06843,16.90888,0.361932,1789.5,4944.29,0.0,0.0,0.8714,2.40763,0.0,Zn,No, ,manual,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZETLER_clean,Zn,7.4185,6.73421,7.4185,1.13583,1090.42,960.022,0.0,0.0,0.5128,0.451477,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZETQIA_clean,Nd,4.38937,2.70419,4.38937,2.1799,0.0,0.0,135.185,62.0143,0.3692,0.169366,0.0,Nd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZEVWUU_clean,Cu,9.56165,7.54244,9.56165,0.681897,1853.19,2717.69,0.0,0.0,0.656,0.962022,0.0,Cu,No, ,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZEVXAB_clean,Cu,8.31732,6.45797,8.30908,0.729711,1924.84,2637.82,0.0,0.0,0.6412,0.878704,0.0,Cu,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIBRAD_clean,Cu,4.7566,3.38037,4.57168,1.23131,459.352,373.059,0.0,0.0,0.4902,0.398112,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIDBEV_clean,Cu,9.63216,5.48309,9.63216,0.807059,2178.07,2698.78,0.0,0.0,0.7352,0.910962,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIDDIB_clean,In,4.55863,2.41066,4.54778,1.91164,0.0,0.0,226.991,118.742,0.378,0.197736,0.0,In,Yes,In,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIDNEH_clean,In,8.84838,5.55883,8.83355,0.885692,1904.92,2150.77,0.0,0.0,0.6292,0.710405,0.0,In,Yes,In,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIJVOF01_clean,Cu,5.27877,3.42429,5.23095,1.22527,1101.04,898.609,0.0,0.0,0.5618,0.458512,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIJVOF02_clean,Cu,5.27888,3.36573,5.25458,1.22585,1080.88,881.733,0.0,0.0,0.5638,0.459924,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIJVOF_clean,Cu,5.29078,3.31943,5.29078,1.22582,1049.42,856.102,0.0,0.0,0.5682,0.463527,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIKCED_clean,Zn,6.17439,3.39179,6.14677,1.27675,942.085,737.875,0.0,0.0,0.4966,0.388955,0.0,Zn,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIKJIO_clean,Cu,7.07783,5.58584,7.07783,0.782965,2562.61,3272.96,0.0,0.0,0.6992,0.893015,0.0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIKJOU_clean,Cu,5.81598,3.9573,5.81598,0.969805,2178.44,2246.27,0.0,0.0,0.6456,0.665701,0.0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZILFOR_manual,Cu,9.30653,7.96955,8.40209,0.639421,2480.2,3878.82,0.0,0.0,0.7576,1.18482,0.0,Cu,Yes,Cu,manual,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZINDAD_clean,Zn,16.39277,6.7436,16.39277,0.781296,1939.71,2482.68,0.0538053,0.0688667,0.7302,0.934601,0.0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIQJEQ_clean,Cu,9.10665,6.72913,9.10665,0.629598,2298.43,3650.63,0.0,0.0,0.736,1.169,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZISYAD_clean,Cu,5.9099,4.91539,5.73695,1.28892,1160.38,900.27,0.0,0.0,0.5204,0.403748,0.0,Cu,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZIWLUO_clean,Zn,7.47107,4.53903,7.43631,1.09467,1585.65,1448.51,0.0,0.0,0.5836,0.533128,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZNGLUD01_clean,Zn,3.16473,2.59565,3.12072,1.68506,0.0,0.0,0.0,0.0,0.4218,0.250317,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZNGLUD_clean,Zn,3.19455,2.66271,3.17912,1.65404,0.0,0.0,0.0,0.0,0.4224,0.255375,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZOBYOG_clean,Zn,4.36307,2.9377,4.35308,1.3221,0.0,0.0,348.826,263.843,0.4852,0.366992,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZODPUF_clean,Zn,9.64217,4.01306,9.64217,0.962992,1654.97,1718.57,0.0,0.0,0.6112,0.634689,0.0,Zn,Yes,Zn,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZODYAU_clean,Zn,9.17862,8.99318,9.17244,1.01463,1176.16,1159.2,0.0,0.0,0.6052,0.596474,0.0,Zn,No, ,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZOHFUZ_clean,Fe,11.92122,6.68196,11.92122,0.814891,2190.64,2688.27,0.0,0.0,0.7046,0.864656,0.0,Fe,Yes,Fe,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZONBAH_clean,Zr,3.78181,3.08,3.75897,1.74272,0.0,0.0,98.3253,56.4206,0.4288,0.246052,0.0,Zr,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZOPLOH_clean,Zr,17.82355,6.3989,17.82355,0.57675,2421.09,4197.82,0.0,0.0,0.7698,1.33472,0.000346771,Zr,No, ,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZOPLUN_clean,Zr,17.85129,6.93274,17.85129,0.564836,2283.52,4042.79,0.0,0.0,0.779,1.37916,0.000354085,Zr,No, ,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZOXGOK_clean,Cu,6.81689,4.16129,6.80143,1.34232,1279.03,952.844,0.0,0.0,0.53,0.394837,0.0,Cu,Yes,Cu,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZOZZAR_clean,Cu,5.40132,4.22172,5.40132,1.52696,1299.96,851.337,0.0,0.0,0.5356,0.350761,0.0,Cu,Yes,Cu,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZUBFIN_clean,Zn,7.69352,3.71325,7.67785,1.11238,1215.17,1092.41,0.0,0.0,0.5518,0.496052,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZUBKEO_clean,Cu,6.01999,5.27577,6.00041,1.38468,1271.51,918.27,0.0,0.0,0.5184,0.374384,0.0,Cu,Yes,Cu,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZUDXAZ_clean,Fe,4.0542,3.70372,4.05121,1.83709,560.464,305.082,53.3835,29.0587,0.4362,0.237441,0.0,Fe,Yes,Fe,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZUGDEM_clean,Zn,9.67095,5.98717,9.67095,0.85339,2198.39,2576.07,0.0,0.0,0.6996,0.819789,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZUJKAS_clean,Zn,6.99233,4.91611,6.97794,0.880805,1770.86,2010.51,0.0,0.0,0.601,0.68233,0.0,Zn,Yes,Zn,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZUSBIA_clean,Zn,4.68848,3.56399,4.68848,1.21981,1104.24,905.252,0.0,0.0,0.5638,0.462202,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZUSBOG_clean,Zn,4.86162,3.45547,4.8534,1.16782,1166.3,998.701,0.0,0.0,0.5894,0.504701,0.0,Zn,Yes,Zn,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZUWXUM_clean,In,6.25511,5.54572,6.22585,0.917254,2526.11,2753.99,0.0,0.0,0.7012,0.764456,0.0,In,No, ,clean,N,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
ZUYHIM_clean,In,8.11138,6.59647,8.11138,0.733886,2298.05,3131.34,0.0,0.0,0.6852,0.93366,0.0,In,No, ,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
ZUYLOW_clean,Cu,8.12213,5.26139,8.12213,2.03901,1194.86,585.997,0.0,0.0,0.5264,0.258164,0.0,Cu,Yes,Cu,clean,N,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
1499489-acs.cgd.6b01265_1499490_clean,Cu,10.85017,3.77263,10.26663,0.884188,1701.53,1924.4,0.0,0.0,0.6458,0.730388,0.0,Cu,No, ,clean,Y,N,Y,DISORDER,Y,UYICIQ,Y,	01/10/2016,10.1021/acs.cgd.6b01265,"1 SI, 1 Structure",UYICIQ,,,,,,,,,,,,,,,
ACATAA_clean,Cu,7.11145,5.24842,7.11145,1.76261,1249.09,708.66,0.0,0.0,0.5274,0.299216,0.0,Cu,No, ,clean,Y,Y,N,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
ACOCOM_clean,Cu,24.60642,13.0343,24.60642,0.349927,1537.41,4393.52,0.0,0.0,0.863,2.46623,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
ACOCUS_clean,Zn,24.38417,13.22222,24.38417,0.346494,1518.48,4382.42,0.0,0.0,0.8644,2.49471,0.0,Zn,Yes,Zn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
acs.chemmater.5b03723_cm5b03723_si_004_clean,Cu,13.11818,7.33973,12.8246,0.772596,1915.1,2478.78,10.4758,13.5592,0.6956,0.900342,0.0,Cu,Yes,Cu,clean,Y,N,Y,DISORDER,N,,Y,28/07/2015,10.1021/acs.chemmater.5b03723,"1 SI, 1 Structure",TAKKEY,,,,,,,,,,,,,,,
acs.chemmater.5b03723_cm5b03723_si_005_clean,Cu,14.22819,7.4356,14.22819,0.645145,2122.45,3289.88,0.0,0.0,0.7418,1.14982,0.0,Cu,Yes,Cu,clean,Y,N,Y,DISORDER,Y,TAKKIC,Y,28/07/2015,10.1021/acs.chemmater.5b03723,"1 SI, 1 Structure",TAKKIC,,,,,,,,,,,,,,,
acscombsci.5b00188_34903_clean,Cu,6.15808,5.85025,6.15808,2.16583,1748.44,807.285,0.0,0.0,0.542,0.25025,0.0,Cu,No, ,clean,Y,N,Y,DISORDER,N,,N,,,,,,,,,,,,,,,,,,,
acscombsci.5b00188_5013797_clean,Zn,9.69678,6.71185,9.61668,0.664961,2272.9,3418.09,0.0,0.0,0.7302,1.09811,0.0,Zn,No, ,clean,Y,N,Y,DISORDER,N,,N,,,,,,,,,,,,,,,,,,,
acs.inorgchem.5b02316_ic5b02316_si_002_clean,Cu,10.12066,5.58472,9.70957,1.34196,2005.01,1494.09,0.0,0.0,0.658,0.490328,0.0,Cu,Yes,Cu,clean,Y,N,Y,DISORDER,Y,ZADRII,Y,	21/09/2015,10.1021/acs.inorgchem.5b02316,"1 SI, 5 Structure",ZADRII,ZADQUT,ZADRAA,ZADREE,ZADRII,ZADROO,,,,,,,,,,
acs.inorgchem.6b00136_ic6b00136_si_002_clean,Zn,7.2744,7.0365,7.27294,1.17665,1340.62,1139.36,0.0,0.0,0.582,0.494624,0.0,Zn,Yes,Zn,clean,Y,N,Y,DISORDER,Y,EKEXUP,Y,06/12/2015,10.1021/acs.inorgchem.6b00136,"1 SI, 4 Structure",EKEXUP,EKEXUP,EKEYAW,EKEKIQ,EKEKOW,,,,,,,,,,,
acs.inorgchem.6b01211_ic6b01211_si_002_clean,Cu,11.28381,4.52903,11.28381,0.822811,2257.22,2743.3,0.0,0.0,0.6948,0.844422,0.0,Cu,Yes,Cu,clean,Y,N,Y,DISORDER,Y,OTIHOQ,Y,16/05/2016,10.1021/acs.inorgchem.6b01211,"1 SI, 1 Structure",OTIHOQ,,,,,,,,,,,,,,,
acs.jpcc.6b04690_jp6b04690_si_005_clean,Zn,7.34724,4.81711,7.33146,1.24071,916.497,738.69,73.5263,59.2617,0.5146,0.414764,0.0,Zn,No, ,clean,Y,N,Y,DISORDER,N,,N,,,,,,,,,,,,,,,,,,,
ADACAL_clean,Zn,10.94435,9.57452,10.39387,0.671283,2057.13,3064.47,0.0,0.0,0.8068,1.20188,0.0,Zn,Yes,Zn,clean,Y,Y,N,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
AFEKAX_clean,Cu,8.19182,6.99421,8.19182,0.987281,1565.63,1585.8,78.0532,79.0587,0.641,0.649258,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
AFITOZ_clean,Zn,10.19292,9.32537,10.19201,0.807744,1712.55,2120.17,0.0,0.0,0.677,0.838137,0.0,Zn,No, ,clean,Y,Y,N,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
AGAYIQ_clean,Cu,4.02834,2.68983,4.02834,2.1487,0.0,0.0,227.224,105.75,0.3908,0.181878,0.0,Cu,Yes,Cu,clean,N,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
AGAYOW_clean,Cu,5.75249,2.57901,5.75249,1.68923,0.0,0.0,902.37,534.192,0.5038,0.298243,0.0,Cu,Yes,Cu,clean,N,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
AGUBUA_clean,Zn,5.46218,4.59563,5.46034,1.83317,1345.91,734.196,0.0,0.0,0.576,0.31421,0.0,Zn,No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
AJOHUE_clean,In,7.883,7.59677,7.883,0.95032,2441.32,2568.95,0.0,0.0,0.7104,0.747537,0.0,In,No, ,clean,Y,Y,N,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
AJOQIA_clean,Zn,12.66083,6.06668,12.66083,1.67189,1831.4,1095.4,0.0,0.0,0.6538,0.391053,0.000119625,Zn,Yes,Zn,clean,Y,Y,N,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
AKIXEZ_clean,Cu,11.67031,4.35691,11.67031,1.37738,1857.9,1348.86,0.0,0.0,0.6184,0.448967,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
ALASEN_clean,In,5.7323,4.48262,5.71753,1.61383,1013.34,627.913,9.55453,5.92041,0.484,0.299908,0.0,In,No, ,clean,Y,Y,N,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
ALEHUW_clean,Zn,17.29681,12.78128,17.29681,0.330141,1395.51,4227.01,0.0,0.0,0.8958,2.71338,0.0,Zn,No, ,clean,Y,Y,N,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
am301365h_si_002_clean,Zn,11.58637,3.48934,11.58637,0.907013,1494.34,1647.54,0.0,0.0,0.6382,0.703628,0.0,Zn,No, ,clean,Y,N,Y,DISORDER,Y,LENVOR,Y,14/02/2013,10.1021/am301365h,"1 SI, 1 Structure",LENVOR,,,,,,,,,,,,,,,
