cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file,first_model_name,first_model_q,first_global_rank,first_metal_rank
WALCET_clean,Zn,Unmodified,0,79.0,14.541367088607595,4.22225,0.287192,0.486,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,114,3
WEMNEJ_clean,Zn,Unmodified,0,79.0,14.909518987341771,3.9276,0.294463,0.4528,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,115,3
IMIDZB04_clean,Zn,Unmodified,0,79.0,14.608556962025316,4.29532,0.288519,0.4506,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,116,3
IMIDZB08_clean,Zn,Unmodified,0,79.0,14.720050632911393,4.33721,0.290721,0.4484,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,117,3
TUMTOK_clean,Zn,Unmodified,0,79.0,15.106886075949367,5.11398,0.298361,0.5412,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,118,3
TUMTOK01_clean,Zn,Unmodified,0,79.0,14.225822784810125,5.22754,0.28096,0.5202,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,119,3
TOTWAC_clean,Zn,Unmodified,0,79.0,15.73539240506329,4.27065,0.310774,0.4546,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,120,3
TADCAE_clean,Zn,Unmodified,0,79.0,14.510632911392404,4.68506,0.286585,0.4632,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,121,3
TISNEQ_clean,Zn,Unmodified,0,79.0,15.986329113924052,3.60062,0.31573,0.425,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,122,3
WALBOC_clean,Zn,Unmodified,0,79.0,14.292253164556964,4.17363,0.282272,0.4808,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,194.05140010388246,123,3
ECIWUJ_clean,Zn,Unmodified,0,79.0,14.419898734177215,3.25413,0.284793,0.425,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.89032356747217,124,4
HAXJEX_clean,Zn,Unmodified,0,79.0,11.596556962025318,3.71072,0.229032,0.3872,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,125,5
FODYUT_clean,Zn,Unmodified,0,79.0,13.933265822784808,4.86672,0.275182,0.5282,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,126,5
DIGFAC_clean,Zn,Unmodified,0,79.0,13.485569620253166,4.76577,0.26634,0.434,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,127,5
QUFFED_clean,Zn,Unmodified,0,79.0,12.782835443037975,3.5402,0.252461,0.3894,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,128,5
ETAXIH_clean,Zn,Unmodified,0,79.0,13.91979746835443,5.15292,0.274916,0.4496,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,129,5
WIDTAF_clean,Zn,Unmodified,0,79.0,12.4566582278481,4.24329,0.246019,0.4088,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,130,5
WITLOC_clean,Zn,Unmodified,0,79.0,13.626025316455697,4.19473,0.269114,0.4222,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,131,5
ULOLUE_clean,Zn,Unmodified,0,79.0,11.43407594936709,5.37294,0.225823,0.4862,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,132,5
QOBWEJ01_clean,Zn,Unmodified,0,79.0,13.35326582278481,4.69819,0.263727,0.53,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,133,5
QIZMIX_clean,Zn,Unmodified,0,79.0,12.09179746835443,4.05438,0.238813,0.3672,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,134,5
QOBWIN_clean,Zn,Unmodified,0,79.0,13.194835443037976,4.6196,0.260598,0.5346,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,135,5
QOBWIN01_clean,Zn,Unmodified,0,79.0,13.194835443037976,4.6196,0.260598,0.5346,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,136,5
QOBWEJ_clean,Zn,Unmodified,0,79.0,13.709215189873419,4.72732,0.270757,0.5418,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,137,5
OQOXAV_clean,Zn,Unmodified,0,79.0,11.088962025316455,3.71327,0.219007,0.4418,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,138,5
OSOMIT_clean,Zn,Unmodified,0,79.0,13.630987341772151,4.61762,0.269212,0.42,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,139,5
OFIWIK01_charged,Zn,Unmodified,0,79.0,12.156151898734178,5.19003,0.240084,0.4114,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,140,5
RURQEB_clean,Zn,Unmodified,0,79.0,11.836506329113925,4.27619,0.233771,0.421,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,141,5
REYCEF_clean,Zn,Unmodified,0,79.0,11.820860759493671,3.74512,0.233462,0.3844,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,142,5
QOJYEV_clean,Zn,Unmodified,0,79.0,12.242683544303798,4.12598,0.241793,0.3946,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,143,5
OFIWOQ_charged,Zn,Unmodified,0,84.5674,10.399231855301215,4.86035,0.219859,0.4046,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,144,5
CIMFOV_clean,Zn,Unmodified,0,79.0,12.48167088607595,5.64366,0.246513,0.4502,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,145,5
HEBPUB_charged,Zn,Unmodified,0,79.0,11.804050632911393,4.62579,0.23313,0.4044,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,146,5
ZEHCAQ01_clean,Zn,Unmodified,0,79.0,13.414835443037974,4.19079,0.264943,0.537,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,147,5
GIRYOX_clean,Zn,Unmodified,0,79.0,12.46779746835443,3.97688,0.246239,0.383,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,148,5
HIDMEO_clean,Zn,Unmodified,0,79.0,12.999240506329114,3.70259,0.256735,0.3908,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,149,5
ZEHCAQ_clean,Zn,Unmodified,0,79.0,13.483544303797466,4.19888,0.2663,0.5382,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,150,5
ZEHCAQ02_clean,Zn,Unmodified,0,79.0,13.356,4.12583,0.263781,0.5354,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,151,5
ICAGAU_clean,Zn,Unmodified,0,79.0,13.609367088607593,4.83876,0.268785,0.544,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,152,5
HOTFED_clean,Zn,Unmodified,0,79.0,13.508000000000001,3.57317,0.266783,0.4352,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,153,5
HOPYEQ01_clean,Zn,Unmodified,0,79.0,11.196,3.95957,0.221121,0.4938,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,154,5
HOPYEQ_clean,Zn,Unmodified,0,79.0,11.23913924050633,4.00073,0.221973,0.494,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,155,5
IGUCET_clean,Zn,Unmodified,0,79.0,13.007392405063293,4.78088,0.256896,0.533,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,156,5
HAKYEA_clean,Zn,Unmodified,0,79.0,13.79898734177215,5.41404,0.27253,0.4302,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,157,5
XOJXAW_charged,Zn,Unmodified,0,79.0,12.33118987341772,4.01886,0.243541,0.4192,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,158,5
YIKLUZ_SL_part,Zn,Unmodified,0,79.0,13.419240506329112,3.35086,0.26503,0.468,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,159,5
XOVVIO_clean,Zn,Unmodified,0,79.0,13.192962025316454,4.51219,0.260561,0.4304,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,160,5
YIJYUN_clean,Zn,Unmodified,0,79.0,12.430177215189872,3.50712,0.245496,0.3942,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,161,5
XULRIH_clean,Zn,Unmodified,0,79.0,11.47959493670886,3.52476,0.226722,0.4158,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,162,5
MUDKOM_clean,Zn,Unmodified,0,79.0,13.316101265822784,4.21184,0.262993,0.4678,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,163,5
MOSGIM_clean,Zn,Unmodified,0,79.0,13.225518987341772,3.50118,0.261204,0.413,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,164,5
MOFPEE_clean,Zn,Unmodified,0,79.0,13.210784810126583,4.20774,0.260913,0.53,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,165,5
RUQYIN_clean,Zn,Unmodified,0,79.0,13.112708860759493,3.87181,0.258976,0.3868,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,166,5
GUPBIE_clean,Zn,Unmodified,0,79.0,11.20673417721519,5.04343,0.221333,0.3928,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,167,5
NHBZZN10_clean_h,Zn,Unmodified,0,79.0,12.00921518987342,3.40814,0.237182,0.3652,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,168,5
SEFNIB_charged,Zn,Unmodified,0,79.0,11.59473417721519,3.8128,0.228996,0.3558,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,169,5
SOCWOX_clean,Zn,Unmodified,0,79.0,14.032962025316454,3.64888,0.277151,0.4742,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,170,5
RUPZIM_clean,Zn,Unmodified,0,79.0,12.370632911392406,3.48373,0.24432,0.3786,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,171,5
SINQAH_clean,Zn,Unmodified,0,79.0,11.201873417721519,4.03021,0.221237,0.4642,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,172,5
FIDMEL01_clean,Zn,Unmodified,0,79.0,11.443746835443037,4.68139,0.226014,0.5084,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,173,5
HEZNUW_clean,Zn,Unmodified,0,79.0,12.867645569620251,4.54858,0.254136,0.5116,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,174,5
HADDOI_clean,Zn,Unmodified,0,79.0,12.017569620253164,5.28646,0.237347,0.3946,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,175,5
MATVIN_clean,Zn,Unmodified,0,79.0,12.910886075949366,3.96403,0.25499,0.4138,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,176,5
XOKHAH_clean,Zn,Unmodified,0,79.0,12.860405063291141,3.76094,0.253993,0.3978,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,177,5
TAXHUX_clean,Zn,Unmodified,0,79.0,13.633518987341771,3.51407,0.269262,0.4476,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,178,5
MIXPIU_clean,Zn,Unmodified,0,79.0,12.864759493670887,4.25709,0.254079,0.4264,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,179,5
XIMPOA01_clean,Zn,Unmodified,0,79.0,13.940151898734177,3.73492,0.275318,0.3916,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,180,5
LUPCOQ_clean,Zn,Unmodified,0,79.0,12.860911392405063,4.55834,0.254003,0.4104,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,181,5
MAFZOK_clean,Zn,Unmodified,0,79.0,11.102632911392405,4.49041,0.219277,0.4406,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,182,5
MAFMOY_clean,Zn,Unmodified,0,79.0,11.676101265822785,3.3311,0.230603,0.4028,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,183,5
MAFMOY01_clean,Zn,Unmodified,0,79.0,11.520455696202532,3.32482,0.227529,0.399,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,184,5
DAFSEL_clean,Zn,Unmodified,0,79.0,12.848455696202532,3.65039,0.253757,0.4294,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,185,5
ZARFOQ_clean,Zn,Unmodified,0,79.0,12.799291139240506,4.11299,0.252786,0.4382,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,186,5
XIMPOA_clean,Zn,Unmodified,0,79.0,13.290227848101264,3.66828,0.262482,0.3818,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,187,5
LUMMAJ_clean,Zn,Unmodified,0,79.0,13.861063291139239,3.60227,0.273756,0.4432,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,188,5
c5cc01886b_c5cc01886b2_clean,Zn,Unmodified,0,79.0,11.44506329113924,3.99847,0.22604,0.4124,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,189,5
KAFYAT_clean,Zn,Unmodified,0,79.0,13.929974683544305,3.68992,0.275117,0.4492,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,190,5
BOWQAG_SL,Zn,Unmodified,0,79.0,13.45488607594937,3.4835,0.265734,0.3908,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,191,5
KAVROQ_clean,Zn,Unmodified,0,79.0,12.58146835443038,5.56636,0.248484,0.4712,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,192,5
VIVSIE_clean,Zn,Unmodified,0,79.0,13.00820253164557,3.95076,0.256912,0.3832,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,193,5
BONWAD_clean,Zn,Unmodified,0,79.0,11.859443037974684,3.83514,0.234224,0.4494,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,194,5
BONWIL_clean,Zn,Unmodified,0,79.0,10.971696202531646,3.70731,0.216691,0.3752,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,195,5
ISIMUT_clean,Zn,Unmodified,0,79.0,13.70572151898734,3.68458,0.270688,0.3916,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,196,5
IMIDZB06_clean,Zn,Unmodified,0,79.0,13.584303797468353,4.24241,0.26829,0.4318,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,197,5
WOGHUV01_clean,Zn,Unmodified,0,79.0,10.891746835443037,4.03994,0.215112,0.4948,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,198,5
WOGLAF_clean,Zn,Unmodified,0,79.0,13.091493670886074,5.12474,0.258557,0.541,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,199,5
WECBAJ_clean,Zn,Unmodified,0,79.0,10.721367088607595,4.17403,0.211747,0.392,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,200,5
TAPHOJ_clean,Zn,Unmodified,0,79.0,13.994582278481012,3.98582,0.276393,0.396,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,201,5
LIWXIZ_clean,Zn,Unmodified,0,83.8054,10.58242070320051,4.12479,0.221716,0.3614,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,202,5
LUDVUB_clean,Zn,Unmodified,0,79.0,13.375797468354431,5.40241,0.264172,0.489,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,203,5
VAJHIA_clean,Zn,Unmodified,0,79.0,13.745822784810127,4.2954,0.27148,0.4362,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,204,5
LEGGOU_clean,Zn,Unmodified,0,79.0,13.728253164556964,4.37373,0.271133,0.4444,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,205,5
PUWCAL_clean,Zn,Unmodified,0,79.0,11.341113924050633,3.61838,0.223987,0.4988,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,206,5
SALREE_clean,Zn,Unmodified,0,79.0,10.846126582278481,5.17886,0.214211,0.419,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,207,5
KUHNIM_clean,Zn,Unmodified,0,79.0,13.197822784810128,3.71339,0.260657,0.465,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,208,5
FOGFAK_clean,Zn,Unmodified,0,79.0,13.694481012658228,4.72078,0.270466,0.4416,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,209,5
VUNCAJ_clean,Zn,Unmodified,0,79.0,12.771240506329114,3.5791,0.252232,0.4,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,210,5
UMEVUD_clean,Zn,Unmodified,0,79.0,13.423240506329114,4.41515,0.265109,0.513,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,211,5
LIHRIE_clean,Zn,Unmodified,0,79.0,12.576202531645569,3.80682,0.24838,0.5182,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,212,5
PUPNAQ_clean,Zn,Unmodified,0,79.0,13.69746835443038,3.58947,0.270525,0.3892,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,213,5
KOQJOR_clean,Zn,Unmodified,0,79.0,11.96253164556962,3.63619,0.23626,0.4096,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,214,5
KOMHIE_clean,Zn,Unmodified,0,79.0,13.807493670886075,5.17794,0.272698,0.467,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,215,5
PENZUE_clean,Zn,Unmodified,0,79.0,12.755443037974683,3.89114,0.25192,0.4122,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,216,5
FAFJIH_SL,Zn,Unmodified,0,79.0,13.929316455696204,3.61922,0.275104,0.405,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,217,5
PITMOW_clean,Zn,Unmodified,0,79.0,13.155291139240507,4.98607,0.259817,0.405,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,218,5
NIRDOI_clean,Zn,Unmodified,0,79.0,13.531898734177215,3.72516,0.267255,0.3956,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,219,5
LILZUC_clean,Zn,Unmodified,0,79.0,13.48713924050633,4.79008,0.266371,0.4402,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,220,5
EVUBAY_clean,Zn,Unmodified,0,79.0,11.198886075949368,3.66168,0.221178,0.42,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.28882392694234,221,5
ISIMAZ_clean,Zn,Unmodified,0,79.0,13.281316455696201,3.00707,0.262306,0.376,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.12774739053205,222,6
VERZUP_clean,Zn,Unmodified,0,79.0,13.229670886075949,3.10842,0.261286,0.449,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.12774739053205,223,6
JASNEX_clean,Zn,Unmodified,0,79.0,13.771392405063288,3.25557,0.271985,0.4068,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.12774739053205,224,6
ZNGLUD01_clean,Zn,Unmodified,0,79.0,12.674278481012658,3.16473,0.250317,0.4218,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.12774739053205,225,6
IHECAB_clean,Zn,Unmodified,0,79.0,13.431139240506328,3.25025,0.265265,0.466,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,193.12774739053205,226,6
