cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file
COGNAO_clean,Zn,Unmodified,0,1543.53,1.3188522412910666,5.98836,0.508922,0.578,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
COGWEB_clean,Zn,Unmodified,0,2082.07,1.2668296454970291,6.3699,0.659407,0.608,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
COJMOF01_clean,Zn,Unmodified,0,2156.48,1.4291883068704556,8.31402,0.770504,0.6666,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
COJMOF_clean,Zn,Unmodified,0,2153.04,1.4314717794374467,8.29761,0.770504,0.6666,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
COKMEW_clean,Fe,Unmodified,0,1372.2,1.6570937181168925,11.49614,0.568466,0.646,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
COKMOG_clean,Cu,Unmodified,0,1171.45,1.6460591574544368,11.40307,0.482069,0.6382,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COKNAT_clean,Zn,Unmodified,0,1311.45,1.6606626253383656,11.6018,0.544469,0.6686,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
COKNIB01_clean,Cu,Unmodified,0,1164.19,1.6633333047011227,11.39174,0.484109,0.6392,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COKNIB02_clean,Cu,Unmodified,0,1164.89,1.6663341603069817,11.32953,0.485274,0.6412,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COKNIB_clean,Cu,Unmodified,0,1170.42,1.6473983698159633,11.38518,0.482037,0.6378,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COKNOH_clean,Fe,Unmodified,0,1377.52,1.6608949416342413,11.60113,0.571979,0.6468,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
COKPID_clean,Fe,Unmodified,0,1371.18,1.6476815589492262,11.40668,0.564817,0.6426,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
COKPUP_clean,Zn,Unmodified,0,1293.59,1.683479309518472,11.57951,0.544433,0.671,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
COKQAW_clean,Cu,Unmodified,0,1164.84,1.7001751313485116,11.31709,0.495108,0.6476,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COKQIE_clean,Fe,Unmodified,0,1362.02,1.682224930617759,11.52097,0.572806,0.646,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
COKQOK_clean,Zn,Unmodified,0,1301.62,1.6777277546442129,11.69077,0.545941,0.6696,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
COKROL_clean,In,Unmodified,0,991.679,1.8039385728648083,5.12764,0.447232,0.5368,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
COKRUR_clean,In,Unmodified,0,2141.9,1.3195163172883888,8.84098,0.706568,0.6258,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
COMZAH_clean,Zn,Unmodified,0,79.0,20.897822784810124,5.00277,0.412732,0.4896,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
COQGAS_clean,Zn,Unmodified,0,951.161,1.8611149952531694,7.55288,0.442555,0.5048,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CORZIU_clean,In,Unmodified,0,2987.95,1.395967134657541,12.15536,1.04277,0.7504,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
CORZOA_clean,In,Unmodified,0,3420.89,1.1857148285972363,11.06918,1.01405,0.7552,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
COSMII_clean,In,Unmodified,0,2884.97,1.0866386825512917,8.75515,0.78373,0.6928,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
COTVIS_clean,Nd,Unmodified,0,79.0,22.699392405063293,5.1733,0.448313,0.573,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
COTYIV_clean,Cu,Unmodified,0,1961.09,1.4682650974713043,9.63817,0.71985,0.697,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COVYIX_clean,Cu,Unmodified,0,79.0,10.106784810126582,3.85413,0.199609,0.3758,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COXCOJ_clean,Cu,Unmodified,0,79.0,10.446784810126584,3.81825,0.206324,0.4038,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COXCUP_clean,Cu,Unmodified,0,79.0,10.684151898734177,3.9076,0.211012,0.4104,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COXDEA_clean,Cu,Unmodified,0,79.0,9.194025316455695,3.27436,0.181582,0.3766,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
COXHON_clean,Fe,Unmodified,0,3486.15,1.3929635844699741,8.79766,1.21402,0.8002,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
CUBBEI_clean,Zn,Unmodified,0,3051.99,1.4643953617148155,11.31649,1.11733,0.737,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUBKUF_clean,Cu,Unmodified,0,79.0,23.848101265822784,4.27887,0.471,0.5516,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUCTAX_clean,Zn,Unmodified,0,244.139,5.155833357226825,4.38086,0.314685,0.4262,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUDPOI_clean,Zn,Unmodified,0,1533.1,1.4918374535255365,7.77332,0.571784,0.637,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUDPUO_clean,Zn,Unmodified,0,1574.37,1.4318844998316789,7.59472,0.563579,0.6286,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUDQAV_clean,Zn,Unmodified,0,1545.03,1.425533484786703,7.06893,0.550623,0.6292,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUDQEZ_clean,Zn,Unmodified,0,1546.2,1.426260509636528,7.18206,0.551321,0.6296,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUFDOX_clean,In,Unmodified,0,2763.05,1.1058533142722715,6.24795,0.763882,0.7012,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
CUFDUD_clean,In,Unmodified,0,2720.39,1.081074404772845,6.88574,0.735236,0.6874,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
CUFFAL_clean,In,Unmodified,0,2781.24,1.098534466640779,6.84864,0.763822,0.6982,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
CUFFEP_clean,In,Unmodified,0,2829.99,1.0993551213961887,6.24407,0.777791,0.6998,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
CUFFIT_clean,In,Unmodified,0,2774.86,1.0989253511888888,6.2822,0.762341,0.6964,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
CUFFOZ_clean,In,Unmodified,0,2757.33,1.1108441862236293,6.2305,0.765741,0.7024,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
CUFFUF_clean,In,Unmodified,0,2808.01,1.1015957920377775,6.2074,0.773323,0.7036,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
CUGFAN01_clean,Zn,Unmodified,0,79.0,14.54718987341772,3.73487,0.287307,0.4126,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUGFAN_clean,Zn,Unmodified,0,79.0,16.058886075949363,4.06955,0.317163,0.441,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUGLTM01_clean,Cu,Unmodified,0,79.0,12.516506329113923,3.16369,0.247201,0.4164,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUGLTM02_clean,Cu,Unmodified,0,79.0,13.031898734177215,3.14136,0.25738,0.4326,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUGLTM_clean,Cu,Unmodified,0,79.0,12.613164556962024,3.17988,0.24911,0.4158,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUGVUW_clean,Cu,Unmodified,0,511.358,2.5893327179784027,6.46234,0.331019,0.4376,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUGVUX_clean,Cu,Unmodified,0,79.0,12.131139240506329,3.87347,0.23959,0.3956,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUIMDZ01_clean_h,Cu,Unmodified,0,100.522,9.091184019418634,4.5789,0.228466,0.381,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUMDOE_clean,Nd,Unmodified,0,705.955,1.873422526931603,5.65665,0.330638,0.5292,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
CUMQOQ_clean,Zn,Unmodified,0,1874.17,1.3440744436203758,7.03622,0.629756,0.6154,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUNFOH01_clean,Cu,Unmodified,0,1059.23,1.4601550182679872,8.64942,0.38666,0.639,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUNFOH_clean,Cu,Unmodified,0,1087.38,1.4155272305909614,9.05758,0.384804,0.6298,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUPHUS_clean,Cu,Unmodified,0,3492.12,1.180211447487486,7.45968,1.03036,0.7016,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUQRIR_clean,Zn,Unmodified,0,1230.35,1.6707636038525622,5.69204,0.513906,0.5686,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUQROX_clean,Zn,Unmodified,0,1219.73,1.6502898182384624,5.44132,0.503227,0.5636,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUQSAK_clean,Cu,Unmodified,0,2754.14,1.5303942428489474,18.30047,1.05373,0.7088,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUQTAL_clean,Cu,Unmodified,0,4301.52,1.124449031970094,8.5131,1.20921,0.7222,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUQXUI_clean,Cu,Unmodified,0,1961.29,1.6554961275487052,8.23055,0.811727,0.6424,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CURBOH_clean,Zn,Unmodified,0,1419.06,1.4584189533916818,9.52504,0.517396,0.654,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CURZEV_clean,Cu,Unmodified,0,1578.33,1.2464009427686227,5.59049,0.491808,0.5986,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUSDIE_charged,Cu,Unmodified,0,1703.57,1.5472566434017976,13.09537,0.658965,0.6724,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUSYAR_clean,Zn,Unmodified,0,5696.7,2.5776677725700847,28.01343,3.67105,0.9076,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUSYIA_clean,Cu,Unmodified,0,3641.46,1.0345399922009304,5.815,0.941809,0.6944,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUSZEX_clean,Cu,Unmodified,0,2690.15,1.1852052859505975,4.67101,0.797095,0.666,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUSZIB_clean,Cu,Unmodified,0,3697.22,1.0146834648736078,5.49146,0.937877,0.7042,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUTKOS_clean,Zn,Unmodified,0,764.368,2.182958993573776,5.45963,0.417146,0.495,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUVHEH_clean,Nd,Unmodified,0,874.57,1.7993894142264197,12.77883,0.393423,0.651,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
CUVHIL01_clean,Nd,Unmodified,0,865.505,1.7869706125325677,12.86501,0.386658,0.642,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
CUVHIL02_clean_h,Nd,Unmodified,0,864.159,1.7986180783860377,12.81562,0.388573,0.6442,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
CUVHIL_clean_h,Nd,Unmodified,0,863.702,1.7947579141879955,12.87614,0.387534,0.643,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
CUVTOD_clean,Zn,Unmodified,0,5019.32,1.7669086649187542,15.89771,2.21717,0.8586,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUXLEO_clean,Cu,Unmodified,0,1755.19,1.3571636119166588,4.56916,0.59552,0.6276,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
CUYHIO_clean,Zn,Unmodified,0,79.0,17.025873417721517,3.56239,0.336261,0.4416,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUYQIX_clean,Zn,Unmodified,0,79.0,17.830835443037973,3.73047,0.352159,0.4612,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUYRUK_clean,Zn,Unmodified,0,79.0,9.97939240506329,3.95948,0.197093,0.3884,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUYVOI_clean,Zn,Unmodified,0,79.0,15.64632911392405,4.52428,0.309015,0.4404,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
CUYWUP_clean,Cu,Unmodified,0,2065.66,1.277855987916695,7.47672,0.659904,0.6222,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DABMUR_clean,Cu,Unmodified,0,3339.3,0.9783703171323331,5.77537,0.816768,0.6996,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DABWUA_clean,Cu,Unmodified,0,2348.1,1.1599727439206167,6.32378,0.680933,0.6316,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DACFAR_clean,Cu,Unmodified,0,1940.88,1.5160999134413256,7.28891,0.735642,0.624,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DADKOL_clean,Zn,Unmodified,0,2035.03,1.4598114032716962,9.5833,0.74269,0.6832,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAFSEL_clean,Zn,Unmodified,0,79.0,12.848455696202532,3.65039,0.253757,0.4294,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAFSOV_clean,Zn,Unmodified,0,236.741,4.662023054730697,3.83746,0.275923,0.4436,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAHNOQ_clean,Nd,Unmodified,0,411.25,3.0610188449848024,4.37827,0.314711,0.5478,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
DAHNUW_clean,Nd,Unmodified,0,1030.41,1.3644432798594734,5.84798,0.351484,0.5894,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
DAKVOC_clean,Zn,Unmodified,0,2613.52,1.333508831001867,10.83342,0.871288,0.7096,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAKVUI_clean,Cu,Unmodified,0,2568.89,1.327922955050625,10.79495,0.852822,0.704,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DALCEZ_charged,Cu,Unmodified,0,79.0,19.320354430379748,4.17258,0.381577,0.4656,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DALSAN_clean,Fe,Unmodified,0,79.0,16.165316455696203,3.95914,0.319265,0.5068,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DALSER_clean,Fe,Unmodified,0,79.0,17.85726582278481,4.08249,0.352681,0.5406,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DAMDUT_clean,Zn,Unmodified,0,1739.06,1.3000632525617288,8.31671,0.565222,0.676,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAMFAB_clean,Zn,Unmodified,0,431.313,2.712406071692715,5.34612,0.292474,0.4268,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAMFEF_clean,Zn,Unmodified,0,405.464,2.8579405323283944,5.19256,0.289698,0.4246,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAMRER_clean,Fe,Unmodified,0,2025.78,1.4693303320202589,9.46579,0.744135,0.6508,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DANROC_clean,Cu,Unmodified,0,79.0,21.67954430379747,8.97986,0.428171,0.5074,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DANWAS_clean,Zn,Unmodified,0,3445.16,1.257718074051713,8.43094,1.08326,0.7552,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAPBED_clean,Fe,Unmodified,0,2652.11,1.2950066173725825,11.8768,0.858625,0.7074,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DAPHOU_clean,Zn,Unmodified,0,3056.76,1.2275821458014367,10.96282,0.938106,0.737,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DARBUU_clean,Cu,Unmodified,0,1230.24,1.583980361555469,5.36181,0.487169,0.6492,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DASTEY01_charged,Zn,Unmodified,0,378.602,3.772214621158896,5.09433,0.357042,0.4894,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DATHAJ_clean,Nd,Unmodified,0,385.647,2.3734658897904044,5.55335,0.22883,0.4308,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
DAWCIP_clean,Zn,Unmodified,0,1972.94,1.3093515261487931,7.07962,0.645818,0.6428,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DAWVOO_clean,Cu,Unmodified,0,79.0,24.70506329113924,9.25061,0.487925,0.5904,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DAWWAB_clean,Cu,Unmodified,0,796.112,1.7243905380147517,9.11595,0.343202,0.5532,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DAXHIV01_clean,Fe,Unmodified,0,2403.56,1.2287806420476293,7.67683,0.738362,0.652,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DAXHIV_clean,Fe,Unmodified,0,2416.4,1.2198526733984438,7.62222,0.736913,0.65,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DAXHUH01_clean,Fe,Unmodified,0,2422.55,1.23265980062331,7.57949,0.746545,0.6646,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DAXHUH_clean,Fe,Unmodified,0,2483.4,1.1977321414190223,7.50015,0.743612,0.6518,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DAXJET01_clean,Fe,Unmodified,0,79.0,18.08501265822785,3.49947,0.357179,0.493,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv
DAXKIY_clean,In,Unmodified,0,79.0,18.198582278481013,4.43594,0.359422,0.5204,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
DAXKOE_charged,In,Unmodified,0,79.0,18.022177215189874,4.47299,0.355938,0.5204,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
DEBGIA_clean,Zn,Unmodified,0,541.36,2.852630412294961,4.22344,0.386075,0.5062,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DEBWAK_clean,Zn,Unmodified,0,1078.89,1.925234268553791,9.51714,0.519279,0.5474,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DEFKUU_clean,Cu,Unmodified,0,896.109,1.3945669555824123,5.40643,0.312421,0.5346,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DEGJIK_clean,Cu,Unmodified,0,423.8,2.7495516753185463,4.49857,0.291315,0.4622,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DEGPEL_charged,Cu,Unmodified,0,1141.22,1.5014808713482062,7.7396,0.42838,0.6116,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DEHFUR_clean,Zn,Unmodified,0,79.0,25.29412658227848,6.21611,0.499559,0.5634,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DEJCEB_clean,Zn,Unmodified,0,79.0,20.93240506329114,4.6846,0.413415,0.5306,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DEJCIF_clean,Cu,Unmodified,0,928.928,1.6885571325226498,5.07924,0.392137,0.5384,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DEJJIN_clean,Zn,Unmodified,0,1496.61,1.4597096103861393,9.02838,0.546154,0.6316,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DEPJIR01_clean,Zn,Unmodified,0,79.0,15.705974683544303,3.85665,0.310193,0.492,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DEPJIR_clean,Zn,Unmodified,0,79.0,15.614126582278482,3.91385,0.308379,0.4794,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DEPXAY_clean,Zn,Unmodified,0,2004.14,1.19445148542517,5.29628,0.598462,0.6404,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
DEPYAZ_clean,Nd,Unmodified,0,1170.14,1.48222947681474,7.56588,0.433604,0.5644,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
DEQFOU_clean,Cu,Unmodified,0,410.186,4.03665654117888,4.43033,0.413945,0.5546,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
DEYMOL_clean,In,Unmodified,0,2849.05,1.344421473824608,10.60386,0.957581,0.7356,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
DEYNIG_clean,Cu,Unmodified,0,161.184,4.355221361921779,4.67091,0.175498,0.4246,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
